code,name,nmc,mktcap,maxp5
002116,中国海诚,526335.179296,527882.977632,14.37
002114,罗平锌电,227020.357746,227023.477434,7.07
002112,三变科技,207013.452561,209926.08,8.32
002111,威海广泰,456870.168966,513629.999305,9.62
002110,三钢闽光,1235594.423952,1235594.423952,5.13
002109,兴化股份,557007.793381,557007.793381,5.31
002108,沧州明珠,721723.417291,851403.162894,5.18
002107,沃华医药,398617.679976,408664.3968,7.3
002106,莱宝高科,590063.041704,591473.94208,8.45
002105,信隆健康,269005.0,269005.0,7.59
002104,恒宝股份,477772.245611,565822.490986,8.34
002103,广博股份,220853.639888,279959.027372,5.47
002101,广东鸿图,1265924.136204,1266136.005204,24.83
002100,天康生物,1208028.362312,1208070.30326,9.08
002099,海翔药业,1078514.9862,1084539.21951,6.99
002098,浔兴股份,215874.0,215874.0,6.12
002097,山河智能,644280.606516,699077.614995,6.51
002096,南岭民爆,475989.934,475989.934,13.22
002095,生 意 宝,413808.63426,415471.68,18.81
002093,国脉科技,770899.296,773760.0,8.34
002092,中泰化学,1688078.137992,1763355.632526,6.8
002091,江苏国泰,1394772.428055,1440422.86002,8.92
002090,金智科技,564456.882105,571226.354568,14.88
002088,鲁阳节能,1023606.998316,1148362.305048,23.52
002085,万丰奥威,1403976.753276,1403976.753276,6.57
002083,孚日股份,418803.37235,425061.02661,5.36
002082,万邦德,374260.514243,642333.519331,11.78
002081,金 螳 螂,1346972.214994,1356870.405079,5.31
002080,中材科技,4050990.331776,4050990.331776,24.77
002079,苏州固锝,1134867.651828,1160933.067192,14.47
002078,太阳纸业,2955969.260656,3012658.882556,11.2
002077,大港股份,1106144.265778,1106144.265778,19.06
002074,国轩高科,4191322.188768,5758217.840895,33.17
002073,软控股份,629724.397506,648599.964906,6.74
002072,凯瑞德,191400.8122,273186.24,8.6
002068,黑猫股份,1033647.466764,1054100.510764,14.38
002066,瑞泰科技,303534.0,303534.0,13.8
002065,东华软件,1858681.69344,2051508.72,6.49
002064,华峰化学,1738650.987846,3702057.747162,7.53
002063,远光软件,1103945.487015,1198622.9,7.9
002062,宏润建设,546858.97804,624015.0,6.02
002061,浙江交科,1074929.174688,1074929.174688,5.89
002060,粤 水 电,882197.613804,882460.350572,7.68
002059,云南旅游,557594.735488,772487.762319,7.9
002058,威尔泰,176464.223973,176871.793356,12.45
002057,中钢天源,788720.479232,802313.499232,10.88
002056,横店东磁,3032814.554856,3089126.228526,19.89
002055,得润电子,555149.099268,569429.596014,9.81
002054,德美化工,305684.068022,390995.631572,8.48
002053,云南能投,920775.23186,1114082.65144,12.75
002051,中工国际,1083691.210548,1083970.228812,9.22
002050,三花智控,7961799.770127,8104591.901764,22.99
002049,紫光国微,11639633.5456,11639633.5456,139.6
002048,宁波华翔,831616.809836,1212188.211412,15.2
002046,国机精工,692665.132038,698979.843609,13.44
002045,国光电器,586540.834902,587353.426902,12.87
002044,美年健康,2113697.685372,2137182.641958,5.68
002043,兔 宝 宝,728722.737861,812256.711831,10.61
002041,登海种业,1929840.0,1929840.0,22.24
002040,南 京 港,346520.2288,346520.2288,7.22
002039,黔源电力,608408.491046,608415.213298,14.67
002038,双鹭药业,748383.363576,903040.65,9.07
002037,保利联合,574853.676408,574853.676408,12.12
002036,联创电子,1397923.450649,1428624.006491,13.4
002035,华帝股份,471815.5275,529783.51125,6.38
002034,旺能环境,811148.273166,817330.71673,19.39
002033,丽江股份,628055.846883,628067.882673,11.99
002032,苏 泊 尔,3802169.58216,3816849.12672,47.85
002030,达安基因,2252969.59577,2322703.18296,17.93
002029,七 匹 狼,412510.52076,430731.9,5.82
002028,思源电气,2282980.717664,2942486.671168,39.8
002027,分众传媒,9271892.224092,9271892.224092,6.59
002026,山东威达,448203.755409,466614.534119,10.65
002025,航天电器,3062027.915448,3062712.824096,70.28
002023,海特高新,623496.157104,690193.394736,9.15
002020,京新药业,813280.551552,1066815.10446,13.43
002019,亿帆医药,1098742.79013,1581572.02683,13.0
002017,东信和平,617343.556869,619276.198508,13.99
002016,世荣兆业,440954.895744,519439.395744,6.69
002015,协鑫能科,2266161.161144,2266161.161144,14.21
002014,永新股份,490484.28615,499180.87079,8.2
002013,中航机电,4331523.87301,4331579.639735,11.25
002012,凯恩股份,274324.132908,274963.77636,6.03
002011,盾安环境,1213250.155026,1216223.35068,14.04
002010,传化智联,1573780.534832,1642352.611688,5.98
002009,天奇股份,597950.733563,611816.130438,16.25
002008,大族激光,2687587.432875,2887933.35231,28.1
002007,华兰生物,3212841.826656,3729005.587944,20.95
002006,精功科技,1235759.4,1235759.4,28.68
002004,华邦健康,1031945.831946,1086975.635859,5.56
002003,伟星股份,879292.319112,1070396.133792,10.5
002001,新 和 成,6035757.512304,6107632.935456,20.29
001979,招商蛇口,11313026.371908,11314561.542084,16.4
001965,招商公路,1575247.842785,5035269.934985,8.3
001914,招商积余,1797105.5457,1797286.5717,17.61
001896,豫能控股,645479.782167,855963.32613,5.8
001872,招商港口,2699074.146072,3871066.649889,15.57
001696,宗申动力,575900.87297,749992.6326,6.65
001339,智微智能,142766.0,570983.08,23.96
001338,永顺泰,320104.270816,1280417.088368,31.19
001336,楚环科技,57065.54,228260.74,28.89
001332,锡装股份,140620.0,562480.0,71.35
001331,胜通能源,105870.0,423480.0,39.08
001330,博纳影业,309541.675422,1547708.375984,11.89
001323,慕思股份,139954.98,1399234.98,36.07
001322,箭牌家居,168003.950063,1679200.6592,18.08
001319,铭科精技,81305.0,325220.0,23.67
001318,阳光乳业,127189.3,508505.34,18.7
001317,三羊马,128614.42,352816.32,44.08
001316,润贝航科,86160.0,344640.0,43.2
001313,粤海饲料,102200.0,715400.0,10.97
001309,德明利,136200.0,544800.0,70.87
001308,康冠科技,194021.84875,1839166.63125,36.7
001300,三柏硕,108297.450683,433189.799178,18.4
001299,美能能源,129115.7,516406.905841,29.49
001298,好上好,103416.0,413664.0,44.45
001296,长江材料,58879.86,235517.749532,22.29
001289,龙源电力,255871.830056,16084987.311716,20.13
001288,运机集团,90028.421075,259040.0,16.6
001283,豪鹏科技,114580.0,458320.0,59.2
001270,铖昌科技,321381.3895,1285513.440162,117.44
001269,欧晶科技,333154.078679,1332616.295322,100.0
001268,联合精密,64436.201592,257744.801592,24.03
001267,汇绿生态,213549.10956,578483.035288,7.8
001266,宏英智能,73153.584,292614.336,30.68
001259,利仁科技,56562.39558,225181.99728,31.5
001258,立新能源,283266.667476,1133066.667476,12.88
001255,博菲电气,74400.0,297600.0,38.39
001238,浙江正特,75130.0,300520.0,27.88
001236,弘业期货,156810.222568,1568102.222568,16.66
001234,泰慕士,71973.4233,287893.4233,27.2
001231,农心科技,64050.0,256200.0,26.69
001230,劲旅环境,76861.41012,307445.64048,27.97
001229,魅视科技,71800.0,287200.0,29.48
001228,永泰运,139043.38,556091.116586,54.36
001226,拓山重工,57325.4357,229301.4357,31.17
001222,源飞宠物,101788.5,407004.75,30.45
001219,青岛食品,133282.184672,264901.0,24.74
001218,丽臣实业,147147.9471,264712.7637,21.19
001217,华尔泰,167230.56315,417492.46,12.69
001216,华瓷股份,92498.0823,369992.1823,15.08
001215,千味央厨,294616.515415,564475.47054,68.0
001212,中旗新材,165983.2265,356913.388,32.3
001211,双枪科技,84652.45875,162000.0,22.59
001210,金房节能,104370.25862,230500.11558,27.36
001209,洪兴股份,52815.196546,186893.78512,15.35
001208,华菱线缆,260862.096,558473.08,10.63
001207,联科科技,94799.759697,270825.78,14.84
001206,依依股份,167175.44073,344694.88566,26.85
001205,盛航股份,289328.78584,424232.10584,26.35
001203,大中矿业,672079.968301,2323828.0,15.76
001202,炬申股份,66205.412,212004.8,16.62
001201,东瑞股份,282810.48415,658633.332,31.3
000999,华润三九,5178646.365244,5231315.378,61.16
000998,隆平高科,2146150.691352,2180902.813488,16.8
000997,新 大 陆,1427668.361041,1435599.545367,14.1
000996,中国中期,237015.0,237015.0,7.15
000993,闽东电力,483722.3292,503746.6005,11.24
000990,诚志股份,1154474.80325,1154475.65825,9.62
000989,九 芝 堂,624433.034797,812288.969388,9.83
000988,华工科技,1806964.211286,1807893.867186,18.09
000987,越秀金控,3285875.95929,3286221.76261,6.86
000985,大庆华科,249556.0375,249556.0375,19.9
000983,山西焦煤,5358300.48,5358300.48,13.44
000980,众泰汽车,2593552.051475,3066852.8231,6.75
000978,桂林旅游,301363.461225,391824.81,8.78
000977,浪潮信息,3379810.96796,3384096.400992,23.51
000975,银泰黄金,3202068.332155,3634729.444885,15.61
000970,中科三环,1657034.228599,1657034.228599,13.83
000969,安泰科技,850328.633034,850560.712413,8.37
000968,蓝焰控股,941380.08818,941380.08818,10.22
000966,长源电力,657889.884528,1382911.832597,5.2
000965,天保基建,584880.881665,584880.881665,6.36
000963,华东医药,7738893.855124,7757921.424204,44.9
000962,东方钽业,416144.52064,416146.015936,9.53
000960,锡业股份,2346299.588874,2346299.588874,14.21
000957,中通客车,803369.61392,803384.83328,14.77
000953,河化股份,233952.082605,233952.082605,6.94
000952,广济药业,250981.331328,288819.481041,8.46
000951,中国重汽,1738668.28464,1738806.6528,15.07
000950,重药控股,974696.168544,983259.178068,6.03
000948,南天信息,844292.47514,995429.423508,26.35
000938,紫光股份,5620056.95241,5620056.95241,19.96
000937,冀中能源,1991020.89177,2420479.59225,6.98
000936,华西股份,498689.714257,498825.255381,5.66
000935,四川双马,1708579.465254,1708579.465254,23.46
000933,神火股份,3860426.33457,3894206.83357,18.0
000932,华菱钢铁,2881827.741744,3481950.779496,5.06
000931,中 关 村,510384.388788,515138.855688,7.15
000930,中粮科技,1655647.441008,1667554.594824,9.02
000929,兰州黄河,191326.84969,191338.98,11.37
000928,中钢国际,842911.406092,842926.803292,6.81
000925,众合科技,405251.214914,414644.634404,7.57
000923,河钢资源,736510.693242,765651.071253,12.13
000922,佳电股份,587801.438265,599522.753265,10.27
000921,海信家电,1259451.04734,1901001.89115,14.15
000920,沃顿科技,406237.93875,406386.0,9.83
000919,金陵药业,453944.550136,460380.8,9.98
000917,电广传媒,731325.175632,731459.070408,5.28
000915,华特达因,1072434.929065,1073003.869815,47.81
000913,钱江摩托,934281.688,965997.86,21.44
000912,泸天化,791840.0,791840.0,5.09
000911,南宁糖业,259588.830537,320656.174218,8.12
000910,大亚圣象,492413.4,492657.75,9.12
000909,数源科技,360304.19352,422060.598,9.68
000906,浙商中拓,635948.594424,644186.068344,9.45
000905,厦门港务,415240.827,580095.104854,7.91
000902,新洋丰,1487727.69698,1637184.25895,12.62
000901,航天科技,725565.078054,725565.078054,9.48
000899,赣能股份,958113.487318,958115.56032,10.6
000895,双汇发展,9041953.62006,9042765.76593,26.42
000893,亚钾国际,2212856.217328,2716802.298572,29.59
000888,峨眉山Ａ,467898.834576,467898.834576,10.41
000887,中鼎股份,1906257.870913,1910226.622897,15.48
000885,城发环境,678034.63728,678034.63728,10.7
000881,中广核技,639419.610552,779030.87156,8.75
000880,潍柴重机,166702.536,340597.5768,10.63
000878,云南铜业,2121096.701568,2500528.13088,12.6
000877,天山股份,1529505.025975,8013666.10295,9.58
000876,新 希 望,6211520.00514,6263485.69638,13.93
000875,吉电股份,1535884.350276,1752250.733272,6.39
000869,张 裕Ａ,1384869.2832,2093407.056,31.0
000868,安凯客车,481063.934208,481063.934208,7.07
000862,银星能源,326882.08428,460389.586044,6.68
000860,顺鑫农业,2295027.063966,2295027.063966,32.1
000859,国风新材,536616.558579,536689.786329,6.03
000858,五 粮 液,68080549.5096,68083404.4077,178.22
000856,冀东装备,210656.0,210656.0,9.56
000852,石化机械,615228.80208,640823.512209,7.18
000851,高鸿股份,582865.752096,618483.42882,5.54
000848,承德露露,924621.154064,924643.921,8.75
000838,财信发展,626574.183725,654774.99115,6.65
000837,秦川机床,739026.25706,958729.39006,10.7
000833,粤桂股份,274867.810994,485928.145677,7.28
000831,中国稀土,3491964.77236,3491964.77236,36.87
000830,鲁西化工,1980935.603361,2597321.642883,13.54
000829,天音控股,1155218.266632,1156313.294064,11.9
000828,东莞控股,991697.922468,991699.210368,9.64
000823,超声电子,543923.65407,543969.733414,10.23
000822,山东海化,769779.05636,769779.05636,8.65
000821,京山轻机,1188693.00335,1292465.16435,20.75
000819,岳阳兴长,637190.04315,652472.79315,23.27
000818,航锦科技,1985185.3964,1993322.86,30.0
000815,美利云,962939.303475,962939.303475,18.1
000812,陕西金叶,447836.220689,448147.793962,6.0
000811,冰轮环境,871866.655639,871884.392876,12.15
000810,创维数字,1682894.47386,1732225.404432,15.5
000807,云铝股份,3716199.133816,4133805.22676,12.04
000803,山高环能,335413.68144,416057.03211,12.07
000801,四川九洲,775287.437668,775287.437668,7.75
000800,一汽解放,1284696.21098,4234525.66082,9.53
000799,酒鬼酒,4380692.50836,4380692.50836,138.26
000798,中水渔业,386175.7575,442323.182808,12.65
000795,英洛华,787910.451585,787910.451585,6.97
000792,盐湖股份,13669935.230016,13679983.460096,25.56
000791,甘肃电投,743674.08521,743688.44396,5.57
000790,华神科技,309413.003128,315543.929128,5.36
000789,万年青,716050.466514,716067.445,9.17
000788,北大医药,494669.56275,494669.56275,8.68
000786,北新建材,4451692.881645,4607287.885134,27.55
000783,长江证券,3129956.00726,3129956.00726,5.74
000779,甘咨询,426996.555078,435589.037316,12.27
000777,中核科技,433249.40263,435608.89009,11.59
000776,广发证券,9944409.65952,12803427.27552,17.03
000768,中航西飞,7583305.496844,7583318.849469,27.66
000766,通化金马,482833.162946,549935.488283,6.02
000762,西藏矿业,2233713.850602,2235303.44836,45.78
000758,中色股份,1012235.154316,1012260.509936,5.28
000756,新华制药,1069451.49672,1641256.352985,25.85
000755,山西路桥,356265.649864,856909.154464,6.13
000739,普洛药业,2459838.705048,2460757.051296,21.52
000738,航发控制,3368723.33953,3564148.64271,27.95
000737,北方铜业,352758.54936,992575.45352,5.74
000736,中交地产,1346359.621904,1346359.621904,22.52
000735,罗 牛 山,794111.89821,794544.36882,7.05
000733,振华科技,5771807.662992,5774081.038992,116.19
000731,四川美丰,510165.387992,510165.387992,8.72
000729,燕京啤酒,2667662.405434,2996107.319483,11.02
000728,国元证券,3085183.704512,3085190.968937,7.17
000726,鲁 泰Ａ,473145.40017,736735.51533,8.35
000723,美锦能源,3907176.589344,4257221.365368,10.09
000722,湖南发展,735690.87697,735690.87697,17.3
000721,西安饮食,380150.83724,500453.276576,8.99
000719,中原传媒,539722.362287,827771.832941,8.26
000716,黑芝麻,352834.791777,377207.77185,5.23
000715,中兴商业,240734.50652,241116.9852,5.91
000713,丰乐种业,555683.5569,555683.5569,9.29
000712,锦龙股份,1234537.028725,1235584.0,14.12
000710,贝瑞基因,391733.56962,453186.29547,13.6
000708,中信特钢,9342268.558359,9342268.558359,18.84
000707,双环科技,475749.409125,475749.409125,10.32
000705,浙江震元,260713.100925,309064.03955,9.47
000703,恒逸石化,2687919.547467,2702048.887692,7.41
000702,正虹科技,170379.494064,170379.494064,6.61
000701,厦门信达,263211.365996,361894.739016,6.65
000697,炼石航空,443050.546944,515801.133312,7.95
000695,滨海能源,316618.072092,317226.685692,14.44
000690,宝新能源,1385138.2181,1386040.568094,6.68
000688,国城矿业,2041931.689182,2041939.581822,19.29
000686,东北证券,1654700.210905,1654700.210905,7.25
000685,中山公用,911098.143116,1072405.952177,7.36
000683,远兴能源,2683723.604562,2966220.26064,8.51
000682,东方电子,1189108.126009,1189224.855209,8.89
000681,视觉中国,750196.184244,899541.427824,13.34
000679,大连友谊,192456.0,192456.0,5.58
000678,襄阳轴承,312076.410163,312076.410163,6.83
000676,智度股份,745845.325557,754415.620452,5.96
000672,上峰水泥,1138041.804093,1138041.804093,12.09
000670,盈方微,515930.656752,690866.74656,8.69
000668,荣丰控股,200376.344838,200586.02174,14.22
000666,经纬纺机,311987.588443,748490.19,12.51
000665,湖北广电,729216.174679,729245.408674,6.88
000663,永安林业,269542.26904,296281.85752,9.07
000661,长春高新,7355760.891444,7405167.14613,184.97
000657,中钨高新,1575068.14266,1787525.611404,16.85
000655,金岭矿业,425072.92422,425072.92422,7.25
000651,格力电器,18405190.584288,18549850.510854,33.31
000650,仁和药业,942307.909218,982756.640268,7.35
000638,万方发展,233892.71895,234834.6,7.98
000636,风华高科,1705070.84058,1829237.886591,15.91
000635,英 力 特,296419.674756,297909.070956,10.48
000633,合金投资,336195.375579,336197.863629,8.97
000629,钒钛股份,4724187.2271,4731346.3461,5.86
000628,高新发展,242781.58656,445281.92,13.1
000626,远大控股,544681.138815,554236.165296,11.1
000625,长安汽车,10608166.068795,13840910.19369,14.31
000623,吉林敖东,1889583.04689,1895767.35165,16.46
000619,海螺新材,262440.0,262440.0,7.61
000617,中油资本,10189515.737674,10189515.737674,8.5
000615,奥园美谷,518527.044805,519484.912135,6.94
000612,焦作万方,683509.022406,684322.452156,5.88
000610,西安旅游,278268.678708,279836.018982,11.98
000609,中迪投资,193947.193608,198712.306608,6.81
000607,华媒控股,458387.417292,527167.77638,5.5
000605,渤海股份,221494.259328,231344.0416,6.75
000603,盛达资源,793126.691493,929388.709062,13.76
000601,韶能股份,548580.189096,548920.247852,5.19
000600,建投能源,618055.019442,1015852.155192,6.02
000598,兴蓉环境,1514306.58702,1522971.48702,5.15
000597,东北制药,763229.857111,818994.587315,6.19
000596,古井贡酒,10460160.0,13532160.0,264.6
000595,宝塔实业,869496.331856,869933.463624,8.19
000593,德龙汇能,308272.43434,308422.66774,9.53
000591,太阳能,2267325.167978,2947557.490514,7.71
000590,启迪药业,241769.98927,241865.97967,10.73
000589,贵州轮胎,575001.656394,584077.533594,5.25
000586,汇源通信,173128.8,173128.8,9.34
000584,哈工智能,606480.896919,618642.250101,8.31
000582,北部湾港,1091185.8826,1373421.95865,7.82
000581,威孚高科,1501524.612966,1853812.852534,18.5
000576,甘化科工,507656.313594,523462.084968,11.85
000572,海马汽车,881837.355288,883169.760762,5.63
000570,苏常柴Ａ,251432.660304,355669.023528,5.09
000568,泸州老窖,29804132.198805,29954537.1801,211.31
000567,海德股份,1349762.912775,1352642.84811,15.2
000565,渝三峡Ａ,278366.20524,278366.20524,6.5
000561,烽火电子,529145.432058,531524.550159,8.95
000559,万向钱潮,1450850.827848,1741098.038288,5.32
000557,西部创业,812059.322286,812314.727395,5.7
000555,神州信息,1106373.782127,1110545.041977,11.46
000554,泰山石油,212511.54341,281744.884348,6.03
